date,CR Land(1109.HK),COLI(0688.HK),Longfor Group(0960.HK),China Vanke(2202.HK),China Jinmao(0817.HK),Greentown China(3900.HK),Yuexiu Property(0123.HK),Sunac China(1918.HK),Hopson Development(0754.HK),Country Garden(2007.HK),Logan Group(3380.HK),Poly Property(0119.HK),Agile Group(3383.HK),Powerlong(1238.HK),R&F Properties(2777.HK),CIFI Holdings(0884.HK),Shimao Group(0813.HK),Sino-Ocean Group(3377.HK),Kaisa Group(1638.HK),KWG Group(1813.HK)
2026-05-07 00:00:00+08:00,34.44300079345703,15.173585891723633,8.670000076293945,3.1700000762939453,1.8799999952316284,10.350000381469727,4.340000152587891,1.1399999856948853,2.640000104904175,0.2800000011920929,1.2300000190734863,2.274035930633545,0.24899999797344208,0.2370000034570694,0.36000001430511475,0.06800000369548798,0.164000004529953,0.06800000369548798,0.07400000095367432,0.16300000250339508
2026-05-08 00:00:00+08:00,35.66548156738281,15.604876518249512,9.149999618530273,3.1600000858306885,1.9299999475479126,10.949999809265137,4.539999961853027,1.159999966621399,2.640000104904175,0.27000001072883606,1.2599999904632568,2.293724536895752,0.24400000274181366,0.23600000143051147,0.375,0.0689999982714653,0.16300000250339508,0.07000000029802322,0.0729999989271164,0.15800000727176666
2026-05-11 00:00:00+08:00,37.25665283203125,16.045970916748047,9.920000076293945,3.2200000286102295,2.0,10.989999771118164,4.650000095367432,1.159999966621399,2.640000104904175,0.2750000059604645,1.2799999713897705,2.4217007160186768,0.2549999952316284,0.23399999737739563,0.4050000011920929,0.07000000029802322,0.16599999368190765,0.07800000160932541,0.07999999821186066,0.16899999976158142
2026-05-12 00:00:00+08:00,36.984989166259766,15.683293342590332,9.789999961853027,3.25,1.940000057220459,10.9399995803833,4.699999809265137,1.1100000143051147,2.640000104904175,0.27000001072883606,1.2699999809265137,2.4118564128875732,0.24500000476837158,0.2329999953508377,0.4050000011920929,0.07000000029802322,0.1599999964237213,0.07800000160932541,0.07999999821186066,0.16699999570846558
2026-05-13 00:00:00+08:00,37.06260681152344,16.08517837524414,9.680000305175781,3.1600000858306885,1.9299999475479126,10.84000015258789,4.710000038146973,1.059999942779541,2.640000104904175,0.26499998569488525,1.2699999809265137,2.3626348972320557,0.24400000274181366,0.23399999737739563,0.4099999964237213,0.07000000029802322,0.15600000321865082,0.07199999690055847,0.07699999958276749,0.16599999368190765
2026-05-14 00:00:00+08:00,36.4998779296875,16.104782104492188,9.649999618530273,3.109999895095825,1.9199999570846558,10.800000190734863,4.690000057220459,1.0299999713897705,2.640000104904175,0.25999999046325684,1.2699999809265137,2.3035688400268555,0.24199999868869781,0.23100000619888306,0.3799999952316284,0.0689999982714653,0.15299999713897705,0.07199999690055847,0.07800000160932541,0.15700000524520874
2026-05-15 00:00:00+08:00,36.55809020996094,16.183198928833008,9.260000228881836,3.0799999237060547,1.8600000143051147,10.4399995803833,4.659999847412109,1.0399999618530273,2.640000104904175,0.27000001072883606,1.2999999523162842,2.274035930633545,0.24400000274181366,0.23999999463558197,0.41999998688697815,0.0689999982714653,0.1550000011920929,0.0729999989271164,0.07800000160932541,0.16599999368190765
2026-05-18 00:00:00+08:00,34.85049057006836,15.604876518249512,8.539999961853027,2.930000066757202,1.7200000286102295,9.930000305175781,4.400000095367432,1.0,2.640000104904175,0.2549999952316284,1.2899999618530273,2.1755928993225098,0.23600000143051147,0.2280000001192093,0.38999998569488525,0.07000000029802322,0.15199999511241913,0.07100000232458115,0.07400000095367432,0.15800000727176666
2026-05-19 00:00:00+08:00,34.28776168823242,15.575470924377441,8.630000114440918,2.9100000858306885,1.7599999904632568,9.899999618530273,4.400000095367432,1.0099999904632568,2.640000104904175,0.2549999952316284,1.2899999618530273,2.1755928993225098,0.23199999332427979,0.23199999332427979,0.38499999046325684,0.0689999982714653,0.13500000536441803,0.07000000029802322,0.07699999958276749,0.1550000011920929
2026-05-20 00:00:00+08:00,33.82205581665039,15.408836364746094,8.390000343322754,2.809999942779541,1.7300000190734863,9.789999961853027,4.369999885559082,1.0,2.640000104904175,0.25,1.2899999618530273,2.1657485961914062,0.2280000001192093,0.23199999332427979,0.38499999046325684,0.06800000369548798,0.12999999523162842,0.07000000029802322,0.07400000095367432,0.14900000393390656
